12.797,-0.1,0.1,0.1,0.2,0.1,0,-0.1
12.951,-0.1,-0,0.1,0.1,0,0,-0.1
12.981,-0.1,-0.2,0,0,-0.1,0.1,-0.2
13.08,0.1,-0.2,0.1,0.1,-0,0,-0.1
13.173,-0.1,-0.1,0.1,0.3,-0,-0.1,-0.1
13.264,0,0.1,-0,0.2,-0.1,-0.1,-0.2
13.358,0,-0,0.1,0.2,-0.1,0,-0.1
13.456,0,-0.1,0,0.2,-0.1,0,-0
13.551,0.1,-0.1,196.7,0,-0.1,-0,-0.1
13.644,0,-0,13589,0,-0.1,0.1,-0.2
13.74,-0,-0.1,0.1,0.1,-0.1,0.2,-0.2
13.837,-0,-0.2,0.1,0.2,-0,-0,-0.1
13.931,-0,-0.1,-0,0.2,-0,-0.1,-0.1
14.025,-0,-0.1,-0.1,0.1,-0.1,-0.1,-0.1
14.121,-0,-0,0.1,0.1,-0.1,-0.1,-0
14.218,0,0,0.1,-0,0,0.1,-0
14.312,0,-0.1,-0.1,0.1,-0,0.1,0
14.406,-0,-0.1,-0,0.2,-0,0,0.1
14.506,-0.1,0.1,-0,0.1,-0,-0,-0
14.602,-0,0,0,0.1,0.1,-0.1,-0.2
14.702,0,-0.1,0,0,-0,-0,-0.2
14.801,-0.1,0.1,0,0.1,-0.1,0.1,-0.2
14.898,-0.2,0.1,0.2,0,-0.2,0,-0.1
14.997,-0.3,0,0,0.1,-0.1,-0,0
15.099,-0.3,0,0.1,0.2,-0,0,0.1
15.197,-0.2,-0,0.1,0.2,-0.1,-0,0.1
15.295,-0.2,0,0.2,0.1,-0.1,0,0.1
15.394,-0.3,0.1,0.1,0,-0,0.1,0.1
15.492,-0.3,0.1,-0,0,0,0.2,0.1
15.59,2.6,0,-0,0.1,0,0.1,0
15.692,25.1,0.1,-0.1,0.2,0,-0,0.1
15.792,37.8,0.1,-0.1,0.2,-0,-0.1,-0.1
15.889,55.4,0,0,0.1,-0,-0,-0
15.987,123.6,0.1,0.1,0,-0.2,0.1,0.2
16.086,240.1,0.1,0,0.1,-0.2,0.2,0.1
16.189,347.3,0,0.1,0.1,-0.1,0.1,-0.2
16.287,407,0.1,0.2,-0,-0.2,0.1,-0.4
16.386,376.1,0.1,0,0,-0.1,0.1,-0.4
16.483,199.9,-0.1,-0.1,0.1,0,0.2,-0.1
16.582,39.8,-0.1,-0.1,0.2,0,0.1,0.3
16.68,51.8,-0,0,0.1,-0.1,0.2,0.3
16.783,159.7,0.1,0.2,0.1,-0.1,0.3,0.4
16.88,277.1,0,0.2,-0,-0,0.3,0.3
16.979,417.7,-0,0.1,-0,0,0.4,0.1
17.078,547.6,-0.1,0,0.1,0.1,0.4,0.1
17.175,595.2,-0.1,0.1,0.1,-0,0.2,0
17.274,557,-0.1,0,0.1,-0.2,0.2,-0.1
17.377,426.3,-0.1,0,-0,-0.1,0.1,-0.3
17.475,193.5,-0,0.1,0.1,0,0,-0.3
17.572,60.2,-0,-0,0.1,0,0,-0.4
17.672,80.2,-0.2,-0,0.2,0,0.1,-0.4
17.769,107.5,-0.3,0.1,0.2,0,0.1,-0.2
17.872,176.7,-0.2,0,0.2,-0.1,0.3,0
17.969,381,-0,-0,0.1,-0.1,0.5,0
18.069,581.4,0,0,0.1,-0.1,0.3,-0.3
18.168,663.5,0,-0.1,0.2,-0.1,0.3,-0.2
18.265,680.9,-0,-0.1,0.1,-0,0.2,-0.1
18.364,619.4,0,-0,0.1,-0.1,0.2,-0.2
18.466,438.8,0.1,-0.1,0,-0.2,0.2,-0.2
18.564,206.1,-0,-0,0,-0.1,0.2,-0.3
18.663,113.8,-0,-0.1,-0,-0,0.3,-0.2
18.76,123.7,0,-0,-0.1,-0,0.3,-0
18.859,190.2,0,-0,-0.1,-0.1,0.3,0.1
18.958,350.2,0.1,-0.1,0.1,-0.1,0.3,0.2
19.059,529.1,0.1,0,0,0,0.5,0.2
19.157,654.8,0.2,-0,0,-0.1,0.4,0.3
19.256,693.6,0.1,0,0,-0.1,0.3,-0
19.355,519,-0.1,0,0.2,-0.1,0.3,-0.2
19.454,229.1,0,-0,0.1,-0.1,0.2,-0.2
19.551,74.4,0.1,-0.1,-0,-0.1,0.1,-0.1
19.654,28.7,0.1,0,-0,-0.1,0.2,-0.1
19.752,3.3,0.1,0,-0,-0.1,0.1,-0.2
19.849,2.7,-0.1,0.1,-0,-0.2,0.2,0
19.948,-1,-0,0.1,-0,-0.1,0.2,-0
20.046,-2.1,-0,0.1,-0,-0.1,0.2,0.1
20.149,-1.9,0,0.1,-0.1,-0.1,0.1,-0
20.248,-1.8,0.1,0,-0,-0.2,0.1,0
20.347,-1.9,0.2,0.1,-0,-0.2,0.2,-0
20.443,-1.7,0.1,0.2,0,-0.2,0.1,-0.2
20.543,-1.8,0,0,0.2,-0.2,0.2,-0.1
20.64,-1.7,-0.1,-0,0.1,-0,0.2,-0.1
20.744,-1.7,-0,0.1,-0.1,0,0.2,0
20.841,-1.8,0.1,0.2,0.1,0,0.1,0
21.272,-1.8,0.1,0.2,0.1,-0,0.1,0.1
21.545,-1.9,0.1,0.2,0,-0,0.2,0.1
21.691,-2,0.1,0.1,0.1,-0.1,0,0.1
21.743,-1.9,0,0.1,0,-0.1,0,0.2
21.754,-1.9,-0,0.2,0,0,-0,0
21.763,-1.8,-0,0.2,0.1,0,0.1,-0.2
21.773,-2,0.1,0.1,0.2,0,0.1,-0
21.791,-2,0.2,0.1,0.2,-0.1,0.1,0.1
21.845,-2,0.1,0.1,0.1,-0.1,0.1,-0.1
21.856,-1.9,0,0.2,0.1,-0.1,0.1,-0.1
21.93,-1.9,0,0.2,0.1,-0.1,0.1,-0.1
22.028,-1.8,0,-0.1,0.1,-0.2,0.1,-0.1
22.128,-1.8,0,-0,0.1,-0.2,0.1,-0.1
22.226,-1.9,0.1,0.1,0.1,-0.1,0.1,-0
22.324,-1.9,0.2,0,-0,-0.2,0,0.1
22.426,-1.9,0.1,0.1,-0,-0.2,0.1,0.1
22.525,-2,-0.1,0.2,-0,-0,0.1,-0
22.624,-2,-0.1,0.2,0,-0.1,0.1,-0
22.721,-1.9,-0,0.1,-0,-0.1,0.1,0
22.819,-1.9,-0,0.1,0.1,-0.2,0.1,0.1
22.918,-1.9,0,0,0.1,-0.2,0.1,0.1
23.021,-2.1,0,0.1,0.1,-0.2,0,0.1
23.118,-2,0,0.1,0.1,-0.1,-0,-0.1
23.217,-2,0.1,0.1,0,0,0,-0.2
23.315,-2,0.1,0.1,-0.1,0.1,0.1,-0.1
23.413,-1.9,-0,0.1,-0,0.1,0.1,-0.1
23.515,-1.9,0.1,0.1,-0.1,0.1,0.2,-0.1
23.614,-1.9,0.1,0,0,0,0.2,-0.1
23.713,-1.8,0.1,0.1,0,-0.1,0.1,-0.1
23.811,-1.9,0.2,0.1,-0,-0,0.2,-0
23.911,-2,0.1,0.1,-0,-0.1,0.1,0
24.007,-2,0.1,0.2,-0,-0.1,0.2,0.1
24.109,-1.9,0,0.1,-0,-0,0.2,0.2
24.208,-2,0.2,0.1,0,0,0.2,0.1
24.307,-2,0.1,0.1,0,0.1,0.2,-0.1
24.405,-2.1,0,0.1,0,-0.1,0.2,0.1
24.503,-2,0,0.2,0,-0.1,0.1,0.1
24.6,-2.1,0.1,0.2,0.1,-0,0.1,0
24.705,-2,0.2,0.1,-0,-0.1,0.1,0.1
24.826,-2,0.1,0.1,-0,-0.1,0,-0.1
24.901,-2,0.1,0.2,-0.2,-0.1,0.2,-0
24.998,-2,0.1,0.2,-0.1,-0.1,0.1,0
25.097,-1.9,-0,0.2,-0.1,-0.1,0.1,-0.1
25.195,-2,0,0.3,0.1,-0.1,0.1,-0
25.298,-2,0.1,0.2,0.1,-0.1,0,-0.1
25.396,-1.9,0.1,0,0,-0.2,0.1,-0.1
25.493,-2,0.1,-0.1,0,-0.2,0.2,0
25.593,-2,0.1,0.1,-0.1,-0.1,0.3,-0.1
25.69,-2,0.1,0.1,-0,-0.1,0.2,-0.2
25.794,-1.9,0,0.2,-0,-0,0.2,-0.1
25.891,-1.9,0.1,0.1,-0,-0.1,0.2,-0.1
25.99,-1.9,0,0,0.1,-0.1,0.1,-0.1
26.088,-2,-0,0,-0.1,-0.1,0.1,0
26.185,-1.9,-0,0.1,-0.1,-0.1,0.2,-0
26.284,-1.9,0,0.1,-0.1,-0.1,0.3,-0.1
26.386,-2,0.1,-0,-0.1,-0.1,0.2,-0
26.486,-1.9,0.1,0.1,0,-0.1,0.1,-0.1
26.583,-1.9,0,0.1,0,0,0,-0.1
26.682,-2,0.1,0.1,0.1,-0.1,0.1,0
26.781,-2,0.1,0.1,0.1,-0.2,0.1,-0.1
26.878,-1.9,0.1,0.1,-0.1,-0.1,0.2,-0.1
26.98,-1.9,0,0.1,-0,0.1,0.4,-0.1
27.08,-1.9,0,0.1,-0,0.1,0.4,-0.2
27.177,-1.9,0.1,0.1,-0,-0.1,0.2,0
27.275,-1.9,0.1,0.1,-0,-0.1,0.1,0.1
27.375,-2,0.1,0.1,-0,-0.1,0.2,0
27.473,-2,0.1,0.1,-0.1,0,0.1,-0
27.574,-1.8,0.2,0.1,-0.1,-0,0.2,0
27.674,-1.8,0.2,0.2,-0.1,-0.1,0.2,-0
27.772,-2,0.2,0.1,0,0.1,0.3,-0.1
27.87,-2,0.1,-0.1,0.1,0,0.3,0.1
27.968,-2,0.1,0.1,0.1,0,0.2,0.1
28.07,-2,-0,0.1,0.1,-0.1,0.2,0.1
28.168,-1.9,-0.1,0,-0,-0.1,0.2,0.1
28.266,-2,0,0.1,-0.2,-0.1,0.2,0.1
28.366,-2.1,0.1,0.1,-0.1,-0,0.1,0
28.464,-1.9,0.1,0.1,-0,-0,0.1,0.1
28.562,-1.8,0.1,-0.1,0.1,0,0.2,0.1
28.665,-1.8,0.1,-0,0,-0,0.2,0.1
28.763,-1.7,0,0.1,0.1,0.1,0.3,0.2
28.86,-1.8,0.1,0.1,-0,0,0.4,0.2
28.959,-1.9,0,0,-0.1,-0.1,0.4,0.1
29.056,-1.9,-0,0.1,-0,-0.1,0.3,-0
29.156,-1.9,0.1,0.2,0.1,-0.1,0.3,-0
29.258,-1.9,0.1,0,0.1,-0.2,0.2,-0.1
29.356,-1.9,0,0,0.1,-0.1,0.3,-0.1
29.455,-1.9,0.1,0,-0.1,0.1,0.3,-0
29.552,-1.8,0.1,-0,0,-0,0.2,-0
29.651,-1.8,0.1,-0,0.1,-0.1,0.1,0
29.754,-2,0.1,0.1,0.1,0.1,0.2,0
29.853,-2,0,0.1,-0,0.1,0.2,0.1
29.95,-1.9,0,0.1,-0,-0,0.1,0
30.048,-1.9,0.1,0.2,-0,-0,0.3,0.1
30.147,-1.8,0.1,-0,0,-0,0.2,0.1
30.245,-1.9,0.1,-0.1,-0,-0,0.2,0.1
30.348,-2,0,0.1,0.1,-0,0.3,0
30.445,-2,0,0.2,0.1,-0.2,0.3,0
30.544,-1.9,0.1,0,0.1,-0.1,0.2,0
30.643,-1.8,0.1,0.1,0.1,-0.1,0.2,-0.1
30.741,-1.9,0,-0,-0,-0.1,0.3,-0.1
30.84,-2.2,-0,0.1,0,-0,0.4,0
30.941,-2,0.1,0.1,0,-0,0.4,0.1
31.04,-2,0.1,0.1,0.1,0,0.4,0.1
31.138,-2,-0,0.1,-0.1,-0.1,0.2,-0
31.236,-1.9,-0,0,-0,-0.1,0.1,0
31.335,-1.9,-0,0.2,0.1,-0.1,0.1,0.1
31.433,-1.8,0,0.2,-0,-0,0.2,0.2
31.536,-1.8,0.1,0,-0,0,0.2,0.1
31.635,-2,0.2,0.1,-0,-0.1,0.2,0
31.733,-2,0.1,0.1,-0,-0,0.2,0.2
31.83,-1.8,0,0.1,0.2,0,0.2,0.1
31.928,-1.9,-0.1,0.2,-0,-0,0.1,0.1
32.027,-2,-0.1,0.1,-0.1,-0,0.1,0.1
32.13,-2,-0.1,0.1,-0.1,-0.1,0.1,0.1
32.228,-2,-0.1,0.2,0.1,-0.1,0.2,0
32.326,-2.1,-0,0.2,0.1,-0,0.2,0.1
32.424,-2.1,-0,-0,0.2,-0.1,0.2,0.1
32.522,-2,0,0.1,0,-0.1,0.2,-0
32.624,-2,-0.1,0.1,0,-0.1,0.2,-0
32.723,-1.9,0,0,0,-0.1,0.3,-0.1
32.821,-2.1,0.1,0.1,-0,-0.1,0.3,-0
32.92,-2.1,0,0.1,-0,0,0.2,-0
33.018,-2,0.1,0.1,0.1,0.1,0.3,0
33.116,-2.1,0.1,0.1,-0.1,-0.1,0.3,0.1
33.219,-2.2,0,0.1,-0,-0.1,0.3,0
33.318,-2,0,0,-0,-0.1,0.3,-0
