20.676,3.8,-0.3,11.3,-12.3,1,16.3,3
20.776,3.8,-0.3,11.1,-10.1,1,16.3,2.8
20.874,3.7,-0.4,11.1,-10.2,1,16.3,2.7
20.971,3.7,-0.4,11,-10.1,1,16.4,2.8
21.07,3.7,-0.5,10.8,-9.8,1,16.4,2.8
21.172,3.7,-0.5,10.6,-9.8,0.9,16.6,2.6
21.272,3.5,-0.4,10.5,-9.7,0.8,16.6,2.6
21.369,3.4,-0.3,10.3,-9.8,0.8,16.5,2.7
21.467,3.3,-0.4,10.1,-9.7,0.9,16.5,2.6
21.57,3.3,-0.4,9.9,-9.7,1,16.7,2.7
21.667,3.3,-0.3,9.8,-9.6,0.9,16.8,2.6
21.767,3.3,-0.2,9.6,-9.7,0.8,16.7,2.5
21.864,3.4,-0.2,9.6,-9.7,0.9,16.9,2.7
21.964,3.2,-0.3,9.4,-9.6,0.9,16.9,2.5
22.064,3.3,-0.4,9.4,-9.6,0.8,16.7,2.4
22.163,3.4,-0.5,9.3,-9.6,0.8,16.7,2.5
22.261,3.2,-0.5,9.2,-9.6,0.9,16.7,2.6
22.361,3.2,-0.5,9,-9.6,0.9,16.8,2.7
22.458,3.3,-0.5,9,-9.7,0.8,16.8,2.6
22.561,3.2,-0.5,9,-9.7,0.8,16.8,2.5
22.659,3.1,-0.4,8.9,-9.6,0.8,16.4,2.7
22.757,3.1,-0.4,8.8,-10.2,0.8,16.3,2.8
22.855,3,-0.3,8.9,-11.3,0.8,16.9,2.5
22.959,3.2,-0.1,9,-9.7,0.9,17.2,2.1
23.055,3.4,0.1,8.8,-9.5,0.8,17.2,2.1
23.155,3.3,0,8.7,-9.4,0.7,17.2,2.2
23.253,3.3,0,8.5,-9.2,0.9,17.2,2.2
23.351,3.2,-0,8.7,-9.2,0.9,17.2,2.3
23.454,3.1,-0.1,8.8,-9.5,0.8,17.2,2.4
23.552,3.2,-0.1,8.7,-9.5,0.8,17.2,2.5
23.65,3.3,-0.1,8.7,-9.6,0.8,17.1,2.4
23.749,3.3,-0.1,8.7,-9.5,0.7,17,2.4
23.848,3.1,-0.1,8.8,-9.5,0.7,17,2.4
23.949,3.1,-0.1,8.8,-9.5,0.7,17,2.4
24.048,3.1,-0.2,8.6,-9.6,0.8,16.9,2.4
24.145,3.1,-0.3,8.6,-9.6,0.7,17,2.5
24.245,3,-0.2,8.6,-9.6,0.8,17.1,2.6
24.346,3.1,-0.2,8.6,-9.5,0.8,17.1,2.5
24.444,3.2,-0.2,8.5,-9.6,0.7,17,2.5
24.543,3.2,-0.2,8.5,-9.5,0.7,17,2.5
24.641,3.1,-0.2,8.6,-9.6,0.6,17,2.4
24.739,3,-0.1,8.7,-9.7,0.8,17,2.6
24.842,3.1,-0.1,8.7,-9.7,0.9,17,2.6
24.94,3.1,-0.1,8.6,-9.8,0.8,17,2.6
25.039,3,-0.2,8.6,-9.7,0.8,17,2.5
25.137,3.1,-0.2,8.6,-9.7,0.7,17.1,2.6
25.236,3.2,-0.1,8.5,-9.6,0.6,17.1,2.6
25.338,3.2,-0.2,8.5,-9.7,0.6,17.1,2.6
25.435,3.1,-0.2,8.5,-9.8,0.7,17,2.5
25.535,3.1,-0.1,8.5,-9.8,0.6,17.3,2.3
25.633,3,-4.1,8.6,-9.4,0.5,8.6,1.3
25.734,3.2,-75,8.2,-18.3,0.5,-33.4,4.6
25.834,3.4,-138.4,4.7,-35.5,0.4,-58.3,23.9
25.932,3,-187,3.4,-33.5,0.2,-50.2,50.3
26.031,2.6,-265.5,3.5,-30.8,0.3,-24.2,38.7
26.128,2.3,-197.8,2.1,-16.4,0.4,-26.5,25.2
26.23,2.5,-188.9,1.7,-10.9,0.4,-33,39.4
26.33,2.7,-216.5,2.2,-7.1,0.3,-31.6,47.6
26.428,2.5,-210.1,1.9,-5.3,0.2,-30.8,36.3
26.526,2.6,-166.6,2.3,-6.1,0.1,-31.8,22.9
26.627,2.2,-177.9,2.1,-8.4,0.2,-32.3,21.9
26.726,2.3,-140.3,2.4,-14.9,0.2,-31.5,17.3
26.824,2.5,-240.3,2.3,-8.3,0.2,-21.7,17.2
26.922,2.5,-126,2.1,-1,0.3,-6.4,11.2
27.021,2.3,-231.7,1.8,-0.3,0.4,-2.9,8.6
27.124,2.4,-171.2,1.6,-0.2,0.3,12.6,0.7
27.222,2.4,-211.7,1.5,-0.1,0.3,6.4,0.3
27.32,2.5,-240.4,1.7,-0.2,0.3,10.2,5.7
27.418,2.6,-175.1,1.7,-0.3,0.3,19.8,2.7
27.516,2.5,-377,1.6,-0.3,0.3,20.5,0.8
27.619,2.6,-245.4,1.7,-0.2,0.2,20.5,-0.1
27.718,2.6,-125.9,1.7,-0.4,0.2,20.5,-0.3
27.816,2.7,-99,1.8,-0.4,0.3,20.6,-0.3
27.914,2.7,-210.6,1.6,-0.4,0.4,20.6,-0.4
28.016,2.7,-195.8,1.3,-0.3,0.4,20.7,-0.5
28.115,2.6,-63.1,1.3,-0.4,0.3,20.6,-0.6
28.214,2.7,-120.7,1.4,-0.2,0.3,20.6,-0.5
28.312,2.7,-52.2,1.3,-0.1,0.3,20.6,-0.5
28.409,2.8,-35.5,1.3,-0.2,0.3,20.7,-0.4
28.512,2.8,-50.3,1.2,-0.2,0.3,20.7,-0.3
28.61,2.8,-1.8,1,-0.2,0.3,20.6,-0.3
28.708,2.9,-36.1,0.9,-0.3,0.2,20.6,-0.3
28.807,2.9,1.3,1,-0.2,0.2,20.5,-0.3
28.905,2.8,18.1,1,-0.2,0.2,20.5,-0.3
29.007,2.8,-8.9,1,-0.2,0.3,20.6,-0.6
29.106,2.8,47.8,0.9,-0.2,0.3,20.7,-0.5
29.204,2.8,13.1,0.9,-0.3,0.3,20.7,-0.4
29.302,2.8,41.6,0.9,-0.2,0.2,20.7,-0.5
29.406,2.8,41.8,0.7,-0.4,0.2,20.2,1.6
29.503,2.6,41.4,0.9,-0.2,0.2,12.7,7.2
29.601,2.5,12.5,0.6,-0.1,0.3,0.5,9.8
29.701,2.3,9.4,0.7,-0.3,0.3,-0.9,9.7
29.798,2.3,8.9,0.8,-0.3,0.2,-0.7,9.7
29.901,2.4,9,0.7,-0.3,0.2,-0.6,9.8
29.998,2.5,9.1,0.8,-0.2,0.2,-0.5,9.8
30.097,2.3,9,0.8,-0.3,0.1,-0.4,9.8
30.195,2.4,8.9,0.8,-0.2,0.2,-0.4,9.5
30.293,2.4,8.9,0.8,-0.2,0.2,-0.3,9.5
30.396,2.3,8.7,0.8,-0.3,0.2,-0.3,9.6
30.494,2.2,8.5,0.8,-0.3,0.2,-0.2,9.5
30.592,2.2,8.3,0.7,-0.3,0.3,-0.2,9.6
30.69,2.3,8.3,0.6,-0.3,0.3,-0.2,9.5
30.793,2.4,8.1,0.5,-0.2,0.2,-0.1,9.6
30.892,2.3,7.6,0.5,-0.3,0.2,-0.2,9.7
30.989,2.3,7.5,0.6,-0.3,0.2,0,9.8
31.088,2.3,7.3,0.5,-0.3,0.2,0.3,10.1
31.187,2.2,6.9,0.4,-0.2,0.2,0.2,10.2
31.288,2,6.8,0.4,-0.3,0.3,0.1,10.1
31.388,2.1,6.6,0.4,-0.3,0.3,0.2,10.1
31.485,2.2,6.6,0.4,-0.3,0.3,0.2,10
31.584,2.1,6.3,0.4,-0.2,0.4,0.3,9.9
31.681,2.1,6.2,0.4,-0.3,0.2,0.4,9.9
31.784,2,6.2,0.3,-0.3,0.1,0.4,10
31.884,2.1,6,0.2,-0.4,0.1,0.3,9.9
31.982,2.1,5.8,0.3,-0.3,0.2,0.2,10
32.079,2.1,5.7,0.3,-0.3,0.3,0.2,9.9
32.182,2,5.6,0.3,-0.3,0.3,0.2,9.9
32.28,2.1,5.5,0.4,-0.4,0.2,0.3,9.9
32.379,2.2,5.3,0.4,-0.4,0.2,0.5,9.8
32.476,2.1,5.2,0.4,-0.3,0.2,0.4,9.9
32.576,2.2,5.1,0.2,-0.2,0.2,0.4,9.8
32.678,2.3,4.9,0.2,-0.3,0.2,0.3,9.9
32.775,2.2,4.9,0.2,-0.5,0.2,0.4,9.9
32.873,2.1,4.8,0.4,-0.5,0.2,0.4,9.9
32.972,2.1,4.7,0.3,-0.4,0.3,0.4,9.9
