20,511,0,0,0,0,0,0,-1
20,511,0,0,0,0,0,0,0
20,511,0,0,0,0,0,0,0
20,511,0,0,0,0,0,0,0
20,511,0,0,0,0,0,0,0
20,511,0,0,0,0,0,0,0
20,511,0,0,0,0,0,0,0
20,511,0,0,0,0,0,0,0
20,511,0,0,0,0,0,0,0
20,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
21,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
22,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
23,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
24,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
25,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
26,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
27,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
28,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
29,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
30,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
31,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
32,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
33,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
34,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
35,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
36,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
37,511,0,0,0,0,0,0,0
38,511,0,0,0,0,0,0,0
38,511,0,0,0,0,0,0,0
38,511,0,0,0,0,0,1,0
38,511,0,0,0,0,0,1,1
38,511,0,-1,0,0,0,0,1
38,511,0,-1,1,0,0,0,1
38,511,0,-1,0,0,0,0,0
38,511,0,-1,1,0,0,0,1
38,511,0,-1,1,0,0,0,1
38,511,0,-1,1,0,0,0,1
38,511,0,-1,1,0,0,0,1
39,511,1,-1,0,0,0,0,1
39,511,12,-1,0,0,0,0,1
39,511,25,-1,0,0,0,0,1
39,511,10,-1,1,0,0,0,1
39,511,22,-1,0,0,0,0,0
39,511,66,-1,0,0,0,0,1
39,511,127,-1,0,0,0,0,1
39,511,218,-1,0,0,0,0,1
39,511,305,-1,0,0,0,0,1
39,511,382,-1,0,0,0,0,1
40,511,437,-1,0,0,0,0,1
40,511,447,-1,0,0,0,1,1
40,511,429,-1,0,0,0,1,1
40,511,452,-1,0,0,0,0,1
40,511,463,-1,0,0,0,0,0
40,511,397,-1,0,0,0,0,1
40,511,53,-1,0,0,0,0,0
40,511,6,-1,0,0,0,0,0
40,511,0,-1,0,0,0,0,0
40,511,0,-1,0,0,0,0,1
41,511,0,-1,0,0,0,0,0
41,511,0,-1,0,0,0,0,0
41,511,0,-1,0,0,0,0,0
41,511,0,-1,0,0,0,0,1
