17.717,0,-0,0.2,-0.1,0.2,-0.2,-0.9,-0.4
17.804,0,-0,0.2,-0.1,0.2,-0.1,-0.9,-0.3
17.898,0,0,0.1,-0.1,0.1,0,-1,-0.3
17.993,0,-0.2,0,-0,0.1,-0,-1,-0.5
18.087,0,-0.2,0.1,-0.1,0.2,0.1,-0.8,-0.7
18.181,0,0.4,0,-0.1,0.2,0.2,-0.4,-0.7
18.274,0,0.4,-0.1,0.2,0.2,0.1,-0.4,-0.6
18.373,0,0.2,-0.1,0.3,0.2,0,-0.2,-0.7
18.471,0,0.1,-0,0.2,0.2,-0.1,-0.3,-0.7
18.569,0,0.2,0,0.3,0,0.1,-0.5,-0.9
18.672,0,0.3,0,0.3,-0.1,0.1,-0.6,-1
18.77,0,0.2,-0,0.3,0.1,0.1,-0.5,-0.9
18.869,0,0.1,-0,0.2,0,-0,-0.3,-0.7
18.966,0,0.1,0,0.2,0.1,-0.1,-0.3,-0.8
19.066,0,0.2,-0.1,0.2,-0,0.1,-0.5,-0.9
19.168,0,0.3,-0.1,0.2,-0,0,-0.4,-0.8
19.266,0,0.3,-0.1,0.2,0,0.1,-0.3,-0.9
19.365,0,0.3,0,0.3,0,0.1,-0.4,-1
19.462,0,0.2,0.2,0.2,0.1,0.2,-0.5,-1
19.566,0,0.2,0.1,0.2,-0,0.1,-0.5,-1
19.664,0,0.2,-0.1,0.1,0,0.2,-0.5,-1.1
19.761,0,0.3,-0.1,0.1,0.1,0.1,-0,-1.1
19.859,0,0.2,-0,0.2,0,-0,1,-0.8
19.959,0,0.2,0,0.2,0,-0,1.4,-0.2
20.061,0,0.2,-0.1,0.1,-0,0.1,1.3,-0.1
20.159,0,0.3,-0.1,0.2,-0.1,0.1,1.3,-0.3
20.258,0,0.3,-0.1,0.1,-0,0.1,1.3,-0.3
20.355,0,0.2,-0,0.1,-0.1,0.2,1.4,-0.3
20.457,0,0.1,0.1,0.2,-0.1,0,1.3,-0.4
20.555,0,0.2,0,0.2,0.1,-0.1,1.2,-0.1
20.655,0,0.2,-0,0.1,-0,-0,1.3,-0.2
