11.66,-0,-0.1,-0.1,-0,0.1,-0.1,-0
12.051,0,-0.1,-0,-0.2,0.1,-0.1,-0.1
12.08,0.1,-0.2,-0,-0.2,0.1,-0.1,-0
12.101,0.2,-0.1,-0,-0.2,0,-0.1,0
12.153,0.2,-0.1,-0,-0.1,0,-0,-0.1
12.173,0.1,-0.1,-0.1,-0.1,0.1,-0,0
12.211,0.1,-0,-0.1,-0,0.1,0.1,0.1
12.31,0,0,-0.1,-0.2,0.1,-0,-0
12.406,0.1,0,-0.1,-0.1,0.1,0,-0
12.504,0.1,-0.1,0,-0,0.1,-0,-0.1
12.606,0.1,-0,-0.1,0,0,-0,-0
12.705,0.2,-0.1,-0.1,0.1,0,-0,0
12.802,0.1,-0.1,-0.1,0,0,-0.1,-0
12.9,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0
13,0,-0,-0.1,-0.1,-0.1,-0.1,-0
13.102,0.1,-0.1,-0.2,-0,-0,-0.1,0
13.2,0.2,-0.1,-0.2,-0,0.1,-0,-0
13.298,0.2,-0,-0.1,-0,0,-0,-0
13.397,0.1,-0,-0,-0,0.1,-0.1,0.1
13.495,0.1,0,-0.1,0,0.2,-0.1,0.1
13.597,0.2,-0,-0.1,-0,-0,-0.1,0
13.696,0.2,-0.1,-0,-0.2,-0,-0.1,0
13.794,0.2,-0,-0,-0.2,0,-0.2,0
13.892,0.1,-0.1,-0,-0.1,0.1,-0.2,-0
13.99,0.1,-0.1,-0,-0.1,0.1,-0,0
14.092,0,-0,-0.1,-0,0.1,-0,0
14.191,0,-0.1,0,-0.1,0.1,-0.1,-0
14.288,0,-0.1,-0,-0.1,-0.1,-0.1,0.1
14.387,0.1,-0.1,-0.1,0.1,-0,-0.1,0.2
14.485,-0,-0.1,-0.1,-0.1,0.1,-0.1,0
14.589,0,-0.1,-0.1,-0.1,0.1,-0.2,-0
14.686,0.1,0,-0.2,-0.2,-0.1,-0,0
14.785,0.1,0,-0.1,-0,0,0,0.1
14.883,0.1,0.1,-0.2,0,0,0.1,-0
14.981,0.1,0.1,-0.1,0.1,0.1,-0,0
